i,t,treat,x1,x2,y
494,2,1,494.270258251859,739.906131389746,1734.78577750593
495,2,1,493.576251496733,743.287390972165,1736.70595518514
496,2,1,496.387517981182,745.590677692086,1744.5875835376
497,2,1,499.694389461046,748.311188492011,1749.8478906693
498,2,1,496.435153322903,746.238962628215,1747.28350381545
499,2,1,499.452567668481,749.195111149847,1752.48999153457
500,2,1,499.746991413693,750.937364803434,1757.29374408146
501,2,0,501.927559002054,751.776169166169,1754.54604088446
502,2,0,503.960069728265,753.471466703348,1761.04092429594
503,2,0,504.293079160051,756.414243441163,1763.54963531745
504,2,0,503.324707134873,754.848736689362,1763.78283168856
505,2,0,506.463569135223,758.543813729149,1769.84969558061
506,2,0,506.478380800178,757.765015053562,1771.85278371807
507,2,0,507.909309150307,760.102416929902,1774.85403879645
508,2,0,508.231689492331,759.086373095865,1776.92745045252
509,2,0,508.240062345399,764.254967735351,1781.33734279699
510,2,0,508.725102023524,765.063255319305,1785.39774520716
511,2,0,511.876360599558,766.368007826479,1789.08668114228
512,2,0,511.682757071357,768.336216016773,1793.62836095246
513,2,0,512.091974250847,768.900952899134,1793.83523986622
514,2,0,513.103298664478,769.699559895452,1798.41224642426
515,2,0,515.037185707102,772.266752005909,1802.14625042925
516,2,0,516.569196948926,776.622962664044,1810.8015474773
517,2,0,516.059709118995,775.886472653386,1808.78849448862
518,2,0,518.199130322218,779.578950367405,1817.38746855395
519,2,0,520.693159858764,779.206085484558,1818.74155805956
520,2,0,520.585003703322,778.812564247256,1821.00695581491
521,2,0,521.817413269192,781.088686405396,1823.74841239083
522,2,0,523.820580487376,784.353163915128,1831.78313226683
523,2,0,525.012659372034,783.962543390524,1831.8175154788
524,2,0,524.31345982,783.99791472941,1833.92076241374
525,2,0,525.015236688157,787.473908417291,1837.33145782169
526,2,0,526.203551729256,789.485836628633,1843.29877622222
527,2,0,527.150729837488,791.446524095556,1845.43956664928
528,2,0,528.921057125507,792.308089344128,1850.83853433396
529,2,0,530.594480334347,795.129319931117,1854.5661129817
530,2,0,529.793960501563,795.784593059692,1857.18794142558
531,2,0,532.113398911002,796.334552044261,1859.2902636715
532,2,0,530.305194023556,796.256131321108,1860.17071320899
533,2,0,533.229003752514,799.70973708791,1865.78105355666
534,2,0,533.814900847124,801.727499488716,1871.15178820017
535,2,0,534.449414226247,801.16059584849,1870.45232279098
536,2,0,536.138815261626,804.284960078194,1878.03316320415
537,2,0,536.704768796698,805.104184536853,1878.65126604979
538,2,0,536.546793124253,807.087457593758,1883.24363858234
539,2,0,538.693885428041,808.423754517385,1885.95995266166
540,2,0,539.263788760435,810.323837280635,1891.1970139054
541,2,0,540.668717339271,808.610942172451,1890.12197222796
542,2,0,540.00588170145,811.582066623421,1895.1973361892
543,2,0,542.316645839739,814.321945487433,1899.48090404341
544,2,0,545.426306339157,816.434610815656,1907.47030501914
545,2,0,544.743743129032,814.956699747344,1904.54275559261
546,2,0,545.523678281748,818.175658512814,1911.30872465889
547,2,0,546.40623326352,820.345447347566,1913.59399332732
548,2,0,547.359420847504,821.684052864464,1918.6528615763
549,2,0,549.082289414147,824.035069005119,1921.9596711355
550,2,0,550.154753593948,826.247616212031,1928.01175767031
551,2,0,549.234266708643,825.72125373041,1925.79783315529
552,2,0,552.165899848853,827.141370488121,1932.9166582013
553,2,0,552.781670200171,828.116021907928,1933.74000482434
554,2,0,554.920668363489,829.76444976838,1940.2945059962
555,2,0,553.986337804365,830.711125571538,1939.53977609214
556,2,0,555.250690284918,832.2877078046,1945.14778595385
557,2,0,556.992753050431,835.357540018581,1949.19260578525
558,2,0,559.144293037981,839.128379483628,1957.88206038594
559,2,0,558.121631831987,838.705123412783,1955.66906796101
560,2,0,559.419503127057,836.739400271703,1957.76829126309
561,2,0,561.269914749876,841.961646931109,1964.07387439722
562,2,0,561.06497435461,843.416816468966,1968.0911786879
563,2,0,563.853158972989,844.943353206154,1971.63882489538
564,2,0,564.023200803162,843.594993894051,1973.22758256154
565,2,0,564.963193381527,845.389160469259,1975.19466656702
566,2,0,564.948682931428,846.598713055249,1979.15678385101
567,2,0,565.506165949259,852.641236007674,1984.98971467317
568,2,0,566.5287672229,853.006166180597,1989.14432126782
569,2,0,568.594920160626,852.115751993403,1989.55298487027
570,2,0,569.680596680729,854.105522437264,1995.39550698232
571,2,0,570.518979643758,856.095250225491,1997.45654258549
572,2,0,572.145284725344,857.9329989632,2003.68767155287
573,2,0,572.362059457066,861.036684329668,2006.24105650297
574,2,0,574.77944297024,859.523379433161,2009.91221026773
575,2,0,574.186362599699,860.155348599388,2009.18402391533
576,2,0,575.89669927908,867.764685970666,2021.27077311407
577,2,0,575.298013320773,865.720242536388,2017.8605685734
578,2,0,578.115676942912,866.406573622044,2024.13163842928
579,2,0,579.036865638682,868.736380319356,2026.61555867428
580,2,0,581.624761874531,870.842053453258,2034.07620319212
581,2,0,581.732659047407,873.321295052537,2035.89626681618
582,2,0,581.210228477213,871.630139693247,2036.44975603479
583,2,0,581.234098896372,871.661032049425,2035.73744366204
584,2,0,582.900490909952,875.225720125665,2043.73559889994
585,2,0,585.008593708019,878.067854913305,2047.91876133756
586,2,0,586.259788397353,879.138304242265,2053.00748050395
587,2,0,587.452292527894,881.259242884027,2055.55384812816
588,2,0,588.814955475455,881.395243773353,2059.81958711314
589,2,0,589.785803731717,884.404239421861,2063.03235586982
590,2,0,590.663712946966,887.475953975966,2069.74905478726
591,2,0,590.75069659323,884.815956220241,2066.40896552971
592,2,0,592.915260119924,887.677371124028,2074.20201910828
593,2,0,592.518132112479,889.16326325072,2074.52370807944
594,2,0,594.032654823178,889.551396787777,2079.19343947528
595,2,0,594.85085119112,891.473454410385,2081.16661831774
596,2,0,596.69125636685,896.316140391469,2090.61678462265
597,2,0,595.937848669363,894.335529920443,2087.11569130604
598,2,0,598.900157487902,897.261919228077,2095.77146458031
599,2,0,599.001802722103,898.803811141247,2096.64792657959
600,2,0,599.565707321215,897.053005758659,2098.2281009442
601,2,0,601.589681549532,904.918295852631,2107.3502901184
602,2,0,599.898874030474,900.853370864323,2104.36163275913
603,2,0,602.340878701382,905.281927784392,2110.46511920201
604,2,0,604.674520725471,905.297872436421,2115.58178102622
605,2,0,604.784391523594,908.732331613065,2118.3590358529
606,2,0,605.919174748349,908.127325549566,2121.65588816224
607,2,0,606.76193373324,909.596828126024,2123.2010745755
608,2,0,607.57782932818,911.863853868174,2129.05107106068
609,2,0,606.993514465204,913.394216649915,2129.23004383136
610,2,0,610.42307327835,917.929581597883,2139.96204274056
611,2,0,609.861208921376,916.25013078134,2136.95365241895
612,2,0,612.836855079872,917.94907870149,2144.39532164569
613,2,0,613.3432312547,919.657644368797,2145.84318833974
614,2,0,614.293417235772,919.411657951122,2149.31446305122
615,2,0,615.311485286354,920.655218247095,2150.80901624969
616,2,0,615.494445009337,922.085720536805,2155.18955341047
617,2,0,618.879422494194,926.236092709231,2161.95782791966
618,2,0,618.667325796469,928.827401435501,2167.1041150963
619,2,0,619.92658615002,926.810342746196,2165.57924161246
620,2,0,620.822817321074,931.354253757328,2173.78645894273
621,2,0,619.148330988402,933.985827944885,2173.97647164953
622,2,0,622.024589596258,932.676447981486,2178.31042544207
623,2,0,624.554601918829,935.901533984268,2183.29844861934
624,2,0,622.300232258365,935.874845015988,2183.78446513868
625,2,0,624.247871702301,936.483349595663,2185.5735340142
626,2,0,624.863781519619,937.476632975008,2189.94980235896
627,2,0,627.893393277072,939.860797075138,2194.59650306845
628,2,0,628.368955801052,942.029267994584,2200.00761165996
629,2,0,627.983214446983,940.06752700105,2196.89305416427
630,2,0,630.482020088756,944.653857810692,2206.74526576378
631,2,0,631.825363212761,947.822444066634,2210.49011999563
632,2,0,630.95940468561,947.711954971414,2212.28074752135
633,2,0,633.744949790313,949.506524044784,2216.09378655134
634,2,0,633.749406727335,947.615087571569,2216.97388216323
635,2,0,635.492630599161,951.809267116849,2222.14421043225
636,2,0,635.596121466454,953.878244081128,2227.08375341191
637,2,0,638.330403184781,958.256386981396,2233.42910288242
638,2,0,638.98849013478,958.066106162893,2236.663984162
639,2,0,637.760552341148,956.490005424245,2233.09287048163
640,2,0,641.487361307445,961.619445521104,2244.71619469288
641,2,0,641.383726858793,961.538568210884,2243.76460778592
642,2,0,642.306875269622,963.117819347007,2249.03408248096
643,2,0,643.495160620985,964.251514891742,2250.58898822897
644,2,0,643.451284140341,965.927625607217,2254.98829761189
645,2,0,645.950459963565,968.541153575967,2259.33392625577
646,2,0,644.499125060751,970.136735815601,2262.24524874068
647,2,0,648.263874743787,970.975413120295,2266.08160058032
648,2,0,645.74714154079,970.220233589191,2265.57676299431
649,2,0,649.188918806459,971.524502429603,2269.5557339523
650,2,0,649.440077804467,973.210130502066,2274.25959617086
651,2,0,650.889951446869,978.177672589883,2279.90993675299
652,2,0,654.311033497767,978.876136720561,2286.79655808266
653,2,0,651.67990511183,979.296460098242,2283.81867792631
654,2,0,653.336928529538,982.631728755986,2291.57804514985
655,2,0,656.380813353142,982.92573632472,2294.1488623941
656,2,0,658.149948288251,986.016325478221,2301.7756616308
657,2,0,655.801160163239,985.900704154723,2298.5441770342
658,2,0,658.542423285457,987.664189923692,2305.81600107348
659,2,0,658.413188274796,989.641896575499,2306.89739756653
660,2,0,659.867807512966,990.256713276753,2311.73390865405
661,2,0,661.908585497966,992.110154492552,2314.86105270676
662,2,0,662.253397132914,992.990030951319,2318.85281594856
663,2,0,663.399665907024,990.941665586528,2317.18364420979
664,2,0,663.031289211484,994.291972201985,2322.9326492778
665,2,0,664.871940904714,998.828482966304,2328.54273658726
666,2,0,665.643821258599,999.99504271236,2333.24825183529
667,2,0,666.325936211984,1000.76491821901,2333.93316714724
668,2,0,668.205522527989,999.701879603328,2337.51678999565
669,2,0,667.535610618765,1006.16238564962,2342.54030898462
670,2,0,669.44604575338,1003.30349121006,2344.35892482777
671,2,0,669.489667771487,1005.5465928535,2345.87857334123
672,2,0,672.704767834456,1008.17936698942,2354.4935226882
673,2,0,671.864494069002,1009.84260219431,2354.54940897955
674,2,0,674.546294863026,1012.71415931877,2362.86984204613
675,2,0,673.120563252057,1012.33370633155,2360.29658229984
676,2,0,676.102875748933,1015.04362761729,2368.75589123055
677,2,0,677.249765417314,1016.81781800906,2370.90989614261
678,2,0,678.283595895307,1016.08435962543,2373.97734338507
679,2,0,679.978061423017,1019.32984796494,2378.1502221042
680,2,0,679.671309574473,1020.936943884,2382.2176413228
681,2,0,681.009293384403,1020.53949559031,2382.39110169095
682,2,0,683.15354213637,1022.77989248534,2389.54282248604
683,2,0,683.331321439747,1027.65106953797,2393.82470369396
684,2,0,684.217060421381,1023.3278463074,2393.1542945931
685,2,0,684.831938456067,1029.50826647264,2399.18251764495
686,2,0,684.035213528747,1026.66238932179,2398.30699071487
687,2,0,688.104579980334,1030.95424560515,2405.90113830172
688,2,0,687.481133007462,1030.88876913393,2407.97929000572
689,2,0,688.33401940845,1033.60406489382,2410.78039701851
690,2,0,688.884907765857,1033.98089571495,2414.47519134514
691,2,0,691.128086645958,1036.45396691427,2418.42436627646
692,2,0,689.85650393535,1039.00271963878,2422.46861143846
693,2,0,692.414267437134,1037.99495491492,2423.25153506829
694,2,0,695.646605635495,1042.03694839191,2433.29294189174
695,2,0,695.760455570585,1039.95106970341,2430.55383799024
696,2,0,696.861328516287,1045.32611818518,2439.7968345658
697,2,0,696.435000531537,1043.44104470765,2436.71835795542
698,2,0,698.545156446731,1047.49057344858,2445.64511775964
699,2,0,696.684383570647,1050.26756954098,2445.79426582787
700,2,0,700.024972638547,1049.06337320896,2450.69773371184
701,2,0,703.163102780445,1050.97267399457,2454.97808949126
702,2,0,700.820848780779,1053.22651756536,2457.65675421047
703,2,0,704.779628876175,1052.89192364186,2460.51386523428
704,2,0,704.318625243544,1055.92720715959,2465.85522026746
705,2,0,706.340242808024,1058.56521118943,2469.74776671369
706,2,0,705.882475061235,1057.96541953703,2471.45728246259
707,2,0,705.722466194096,1060.97291001833,2473.53768892866
708,2,0,709.095595536002,1061.41846956059,2480.12345296092
709,2,0,709.32879653311,1063.22393088415,2481.3950401335
710,2,0,709.379760001657,1066.93549830425,2487.92464617024
711,2,0,711.758234294556,1066.09662468153,2488.69717169232
712,2,0,710.820778545568,1069.37084330181,2493.8010097117
713,2,0,714.074843909634,1072.48593107144,2499.40308769731
714,2,0,713.085935881472,1068.95010131371,2497.64542505952
715,2,0,711.566488629847,1073.73137561546,2500.14017696155
716,2,0,715.605991306465,1071.45590081673,2504.67127998753
717,2,0,715.4946385771,1075.86782561505,2508.20477690839
718,2,0,717.859565318586,1080.01754724586,2517.48650042877
719,2,0,719.937583141229,1080.04224827946,2518.82214413693
720,2,0,719.14164627644,1081.26119766909,2522.01223180986
721,2,0,719.767520571707,1082.01694665803,2522.62677994598
722,2,0,721.974372276163,1082.16183272661,2527.74559286711
723,2,0,722.791703154436,1084.85099406603,2530.48500993671
724,2,0,721.916287409111,1083.96576622574,2531.49144149918
725,2,0,724.925341015127,1090.35633375431,2540.12398748567
726,2,0,724.35241491622,1087.74991414446,2539.71171692501
727,2,0,728.586005075556,1090.82973532143,2546.25805311322
728,2,0,728.456120923942,1092.21804915793,2550.2835579462
729,2,0,729.166103663251,1092.26704118746,2550.27545756695
730,2,0,729.30637494422,1094.97226848801,2555.88803129656
731,2,0,729.061673384807,1096.35733966384,2556.26132576488
732,2,0,730.462708943603,1096.98049585077,2561.0525926587
733,2,0,734.462301016177,1102.98002632911,2570.28464006152
734,2,0,734.777482611691,1100.87260231002,2571.25947278604
735,2,0,736.029776315099,1101.90421770632,2572.77630673766
736,2,0,735.01711586605,1103.01515265276,2575.64165638313
737,2,0,737.692302959579,1103.5956580108,2578.13027368662
738,2,0,738.034137924083,1106.93129405958,2584.574819848
739,2,0,739.173461614547,1109.10494131191,2587.1207156427
740,2,0,740.019886648815,1109.13181602655,2590.76109053969
741,2,0,741.560343607856,1113.14567501495,2595.54833133904
742,2,0,740.798234240404,1112.72638557341,2597.13400767814
743,2,0,742.169622505488,1114.57340343717,2599.5853386589
744,2,0,743.590689194909,1116.44368595567,2605.64376301491
745,2,0,746.061111957007,1118.23530759644,2609.13873226968
746,2,0,746.713502558898,1121.04210369762,2615.36499412085
747,2,0,746.703769275544,1120.78710565289,2614.33318764468
748,2,0,747.631799070627,1122.31079583591,2619.55198277086
749,2,0,749.053852532187,1125.78776838402,2623.68393363244
750,2,0,749.896865911242,1129.92102410042,2631.42727787599
751,2,0,750.56234363056,1127.0567671888,2628.4614235356
752,2,0,751.414263306924,1130.60858821699,2635.63223938824
753,2,0,752.27764286141,1130.33669169151,2635.45664726916
754,2,0,753.853027388546,1131.05650479094,2640.51892004381
755,2,0,755.291883686393,1133.61433866525,2643.74853506788
756,2,0,754.156863837056,1131.90539337758,2643.67164507897
757,2,0,756.701567334739,1136.83736187213,2650.38124192311
758,2,0,759.1832663865,1139.47481223342,2658.26746648425
759,2,0,758.148761017872,1137.67816760726,2654.66924134137
760,2,0,760.940660961543,1141.86142900563,2664.4114778315
761,2,0,760.889986426016,1143.25636065361,2664.98865979586
762,2,0,762.125315930526,1142.26104859386,2667.99575238871
763,2,0,762.073211769956,1145.39388708983,2670.30941157602
764,2,0,762.509756917224,1146.07895493829,2674.19809971984
765,2,0,765.239357657931,1149.05763515035,2679.13930552452
766,2,0,766.841169951049,1151.37321702364,2685.82377483902
767,2,0,766.09474616223,1151.07272669443,2684.0097855729
768,2,0,769.457632972583,1152.85258134924,2691.91960218615
769,2,0,768.399940753608,1152.5954359756,2689.83768944545
770,2,0,769.843165704235,1151.70043212672,2693.15298569529
771,2,0,771.864652702799,1154.76780682043,2697.47477223947
772,2,0,771.908861590797,1156.70393110483,2702.22218055996
773,2,0,773.130188365316,1158.19702899213,2704.16953007369
774,2,0,773.930734700383,1157.82379245783,2707.36391502254
775,2,0,775.094859717168,1161.77856250632,2711.71573493972
776,2,0,776.334693056256,1162.379500251,2716.32358117158
777,2,0,776.429201747145,1165.8838797585,2719.15539422188
778,2,0,777.435069691528,1169.13533641066,2726.17979396652
779,2,0,778.648192362898,1168.96931821454,2726.45982329367
780,2,0,780.982353218383,1171.5549421277,2734.14668321041
781,2,0,779.850301060389,1169.11701179781,2729.80962557444
782,2,0,782.027154232201,1173.29980183771,2738.93634393423
783,2,0,783.742618732198,1175.64545122236,2742.2303826708
784,2,0,785.260637640829,1177.74224823885,2748.61227374401
785,2,0,784.281649683743,1177.1558662518,2746.27982865178
786,2,0,783.697085963936,1177.90792485458,2749.21439868285
787,2,0,787.359726236211,1178.71931821805,2752.9213571705
788,2,0,787.084771680484,1182.87695079026,2759.57111033507
789,2,0,788.198201287673,1180.99779821295,2758.03831221686
790,2,0,790.93278534075,1186.41109894543,2768.95327215051
791,2,0,791.774079931932,1188.53163986781,2771.14803251598
792,2,0,793.276923228868,1186.28133808799,2773.16764918119
793,2,0,793.204952743666,1188.38610181085,2774.43336727076
794,2,0,794.842146533199,1192.3548129475,2782.80634734503
795,2,0,794.405957810127,1193.64087667949,2782.88914720585
796,2,0,795.692679057059,1193.57525264512,2786.87731956651
797,2,0,797.552053084794,1196.30755951551,2790.70192531655
798,2,0,796.210819631409,1196.33883247971,2792.15903997544
799,2,0,798.972264433831,1197.93656008113,2795.7511372312
800,2,0,798.234896543623,1200.30333488314,2800.1476192911
801,2,0,801.834811577272,1201.07814723657,2803.75527153008
802,2,0,802.229693974009,1202.83266892249,2808.67175076083
803,2,0,802.770439994626,1203.27535217169,2808.88810488256
804,2,0,805.366089093188,1207.07649862933,2818.05197558685
805,2,0,803.988389027985,1206.95656331879,2815.78726506302
806,2,0,805.650161103111,1210.37763094784,2823.63717991528
807,2,0,805.122082449136,1211.41198567972,2823.37638084509
808,2,0,805.528781276346,1212.45345437181,2827.59162351248
809,2,0,810.032092983702,1214.55114941335,2833.42555511329
810,2,0,811.469343808818,1217.65710794021,2840.73583961335
811,2,0,809.953380269387,1214.16678897901,2834.96248196464
812,2,0,809.885278330459,1216.05813358005,2839.55279977483
813,2,0,811.548695340288,1216.74635945687,2841.1373675134
814,2,0,813.720328427847,1220.32497841506,2849.65469470723
815,2,0,814.986093220547,1220.32269706489,2850.15110300167
816,2,0,815.576180658693,1223.9640576412,2857.14962616422
817,2,0,816.94576229786,1227.02161061474,2860.80968562884
818,2,0,816.776004502065,1228.40878256413,2864.79417493052
819,2,0,820.781026893744,1227.90407347919,2867.52741308917
820,2,0,819.353756476015,1230.4024412193,2871.36558555965
821,2,0,821.077832567396,1229.90327177103,2871.82341705466
822,2,0,822.168112864183,1234.97208358545,2880.74958431396
823,2,0,824.51799728329,1236.03140000246,2883.39171000199
824,2,0,823.201277964962,1237.26132854762,2886.07199437691
825,2,0,825.08084363304,1237.82813192072,2887.75128827
826,2,0,827.321465741744,1239.27169449736,2894.20254810343
827,2,0,826.486373288287,1241.42047632159,2894.74916232611
828,2,0,827.292380430867,1240.80221398459,2897.70398227978
829,2,0,827.629195131455,1241.77755595386,2898.24906380156
830,2,0,831.16330617638,1245.10049527826,2907.87318931897
831,2,0,830.262563289361,1245.31868716644,2906.42356317204
832,2,0,832.979069456972,1248.30341719535,2914.89187451665
833,2,0,831.447260355209,1247.75173309732,2912.04130616877
834,2,0,832.107623855521,1249.93221972016,2917.64923144
835,2,0,834.55575338026,1250.68644466576,2920.08451076226
836,2,0,837.754055286752,1253.74238080932,2929.1058239604
837,2,0,837.500947928498,1253.52775484771,2927.87101549245
838,2,0,838.468544344286,1257.15885893834,2935.23679114695
839,2,0,839.418097608249,1257.87628449982,2936.1366948243
840,2,0,840.754617263224,1262.38176336958,2944.74576849714
841,2,0,841.30475868877,1262.50913156,2944.65620296501
842,2,0,843.16378946574,1263.36688895626,2950.14006628633
843,2,0,842.262907832473,1265.55214983966,2950.65737038837
844,2,0,843.726389166742,1267.93985508176,2957.27563211283
845,2,0,843.17844596952,1267.82406279355,2955.84482147931
846,2,0,845.404643340828,1267.23312194033,2960.24715314549
847,2,0,846.491433220764,1269.24098094123,2962.57472687823
848,2,0,847.74377262185,1272.55570869605,2969.90886918223
849,2,0,849.443126682788,1275.57230704939,2973.85774644841
850,2,0,849.708349907503,1277.13917159421,2978.45690936604
851,2,0,852.080840341263,1275.86613826993,2978.78929132743
852,2,0,854.009622927399,1279.41471297359,2987.03372376531
853,2,0,852.467499068935,1280.68362357504,2985.99343536021
854,2,0,852.553865781379,1280.30622794106,2988.46948158677
855,2,0,853.25665929428,1281.76033657015,2989.85930858067
856,2,0,855.9198804999,1284.09242007444,2997.62168843867
857,2,0,857.094746078533,1286.0565627162,2999.99362151097
858,2,0,858.902485032856,1288.50829579778,3007.02016869497
859,2,0,859.850664973835,1289.07971331725,3007.77269100733
860,2,0,860.470967836239,1292.08628386819,3014.16663956876
861,2,0,860.632397465234,1291.09391971091,3012.56862989238
862,2,0,862.846208403912,1295.09565172653,3021.55124799477
863,2,0,863.403567480791,1292.79348640244,3019.03936659947
864,2,0,863.200196703428,1295.27772361669,3024.08730818445
865,2,0,864.162392574885,1297.76575344081,3026.77045873194
866,2,0,866.955706875837,1301.77252118829,3036.33761592845
867,2,0,866.869720177385,1299.75398577827,3033.4660186719
868,2,0,868.415128584031,1302.74310134947,3040.76761779783
869,2,0,868.475818431883,1303.97404887273,3041.29218002085
870,2,0,871.587923828754,1304.18374100391,3047.38105269699
871,2,0,871.721728865657,1306.34981578907,3048.91385737097
872,2,0,872.255427719251,1308.44298713441,3054.30780271799
873,2,0,872.590049190939,1310.38868447949,3055.82104638667
874,2,0,873.916301493319,1313.1973496915,3062.72303904915
875,2,0,875.153136984064,1313.54134745678,3063.53679715708
876,2,0,877.507958053234,1313.98771775973,3069.10506367729
877,2,0,877.020344724112,1315.60375640854,3069.46641384889
878,2,0,878.607197238759,1319.55840339025,3077.77498849334
879,2,0,880.029979962063,1316.76851719485,3075.64080987316
880,2,0,879.915196998157,1322.45381489561,3083.9783997581
881,2,0,880.612607336706,1321.74388579076,3083.19880584371
882,2,0,881.317610112018,1323.37017275466,3088.29717073101
883,2,0,881.679267977557,1324.62944674291,3089.15102743671
884,2,0,883.686469886382,1325.88413829794,3095.17999604865
885,2,0,885.372961718894,1328.95408688565,3099.16936132078
886,2,0,885.372684334284,1327.44257006745,3100.42464226606
887,2,0,887.590061388249,1330.79141074368,3105.22378484817
888,2,0,888.993316671458,1333.30696316231,3111.9096676981
889,2,0,888.543078588102,1334.3101621307,3111.69555343505
890,2,0,889.451160939128,1335.2946445901,3116.35519339355
891,2,0,889.353950691467,1335.87286415675,3116.06912756446
892,2,0,894.043086792731,1337.51920577198,3125.17168042904
893,2,0,894.252822468929,1339.0354526103,3126.13058779547
894,2,0,892.07116660766,1340.08304253554,3127.76359700753
895,2,0,895.383365726655,1341.67658152863,3131.90225997152
896,2,0,895.460364315605,1341.71294139381,3134.78269357375
897,2,0,898.057364406557,1344.88965706482,3139.78933418761
898,2,0,897.927478279171,1347.13250108337,3144.66936722687
899,2,0,899.011663963726,1348.52284672991,3146.37682340988
900,2,0,901.918569835936,1350.10937654218,3153.63733424244
901,2,0,901.369794434572,1352.71948964613,3154.93159679694
902,2,0,902.674266005567,1354.36052361622,3160.64417748611
903,2,0,902.434566136918,1355.97876586771,3161.25564472086
904,2,0,905.790202541013,1357.20732666485,3168.60691707019
905,2,0,903.767290266996,1360.294583338,3168.90418632124
906,2,0,906.76275559503,1359.31874489463,3173.69088835398
907,2,0,905.771754683001,1361.17004802525,3173.78411542449
908,2,0,909.439598779556,1362.36573790024,3181.41472454412
909,2,0,908.934378486718,1360.85036157612,3178.62705277908
910,2,0,910.99348588778,1366.67649334844,3189.27936710055
911,2,0,908.318470581254,1362.79812449974,3181.95890779723
912,2,0,912.043851771119,1366.94593090432,3192.59917053977
913,2,0,912.343833135832,1372.36882040694,3197.55496625901
914,2,0,914.713364338306,1372.19142207726,3202.5141742799
915,2,0,914.149948651772,1370.41172107046,3199.40398243847
916,2,0,916.390466069686,1373.10798379,3207.10783772401
917,2,0,917.166863358918,1375.47362030471,3209.48279637986
918,2,0,917.61233731795,1376.94957608374,3214.17130126601
919,2,0,920.496974554005,1377.29960380582,3216.63889107606
920,2,0,920.799751098216,1382.15794178189,3224.56708074443
921,2,0,920.207963436171,1381.48452299084,3222.53479914325
922,2,0,922.172393693334,1382.97435080333,3228.75613236099
923,2,0,923.441608127394,1385.46081884475,3231.74473968838
924,2,0,923.472796560245,1382.95541359544,3232.03759802001
925,2,0,924.669549327801,1386.87300649561,3236.38486853965
926,2,0,927.532915773842,1389.548063238,3244.69036687617
927,2,0,927.550613051043,1388.4815618283,3242.87448759558
928,2,0,928.288350212526,1391.24633312892,3249.14407120578
929,2,0,929.170280233362,1394.8453810741,3252.8579740237
930,2,0,929.713597072488,1393.58613586956,3254.90912080638
931,2,0,930.750131560533,1397.10817620071,3258.70062047748
932,2,0,932.284732659269,1398.16795571993,3264.06207624353
933,2,0,932.591822557153,1398.89540960349,3264.32954487689
934,2,0,933.384384204358,1401.64152491518,3270.63529698386
935,2,0,934.862652417829,1399.78426404777,3269.48922918184
936,2,0,937.389483599236,1406.80685678413,3281.8057282477
937,2,0,937.003798620978,1405.06875667716,3278.91486801437
938,2,0,937.762609127377,1406.91045342235,3284.28245041405
939,2,0,939.373493160165,1409.04194672074,3287.25775259714
940,2,0,940.611321387108,1410.19932217734,3292.42003142878
941,2,0,941.656135067629,1410.52772191436,3293.02616969823
942,2,0,941.094737972068,1415.8508849247,3300.5550107611
943,2,0,942.150094683952,1415.14937443273,3300.14178183292
944,2,0,944.463845890674,1417.14759339537,3307.22082715038
945,2,0,945.870451020874,1415.9958073077,3306.70857104481
946,2,0,945.819443907745,1419.41776041343,3312.84659218551
947,2,0,946.630923453979,1421.04708599088,3314.52032216109
948,2,0,946.821518750791,1420.71892789118,3317.1498345063
949,2,0,948.357648095326,1423.02198087549,3320.22194168706
950,2,0,949.25336546302,1424.1503927751,3325.01314610245
951,2,0,951.922325492165,1428.45174541482,3331.21638362322
952,2,0,951.30180345499,1425.4715477666,3330.38273908592
953,2,0,952.476977737059,1430.28323334152,3335.60252379481
954,2,0,953.188082960869,1433.68548295579,3342.48295378099
955,2,0,955.605958095934,1432.1895284387,3342.63779925087
956,2,0,956.094771736189,1437.7209178471,3351.42507744761
957,2,0,958.553259839248,1439.57981709852,3354.975389654
958,2,0,958.621250184341,1436.38115769242,3354.61179574109
959,2,0,960.975467669413,1437.95279079222,3357.77057117787
960,2,0,959.502381595034,1441.25617720334,3362.3679466627
961,2,0,959.714160988328,1438.94420025427,3359.50067395884
962,2,0,961.428281751527,1443.26163996635,3368.29930958221
963,2,0,962.537185835278,1446.03442117071,3371.41391972223
964,2,0,963.700490568394,1445.73374434267,3375.04362277539
965,2,0,964.804970557323,1447.72929593173,3377.37657920529
966,2,0,965.403763578627,1448.02703361605,3381.04018505901
967,2,0,966.628613208504,1450.68123035237,3384.15215627712
968,2,0,966.483923819303,1451.10333500605,3387.19664668968
969,2,0,969.568121534214,1453.74780529441,3392.15823954487
970,2,0,970.147417054832,1455.20037640499,3396.95718132415
971,2,0,971.498504845352,1456.95420449972,3399.29502206131
972,2,0,971.489699986703,1459.21913842986,3404.31822628089
973,2,0,972.576321027688,1461.05067551295,3406.46930925688
974,2,0,974.572698622688,1461.78139111185,3411.96347759886
975,2,0,977.263536890616,1461.85342508483,3413.95927469168
976,2,0,974.673894738198,1462.21432324342,3414.49760584595
977,2,0,975.82288791058,1466.82924697643,3419.49444760325
978,2,0,977.231951713128,1466.13879399265,3422.9801335701
979,2,0,978.130694826569,1466.95619786922,3423.92920541203
980,2,0,980.741708575539,1469.95597277717,3432.30706921704
981,2,0,981.137562495289,1471.65651789679,3433.63639310832
